trial,initial_funds,small,large,date,small_sma,large_sma,a1_name,a1_funds,a1_bitcoins,a1_worth,a2_name,a2_funds,a2_bitcoins,a2_worth
21,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.96,1050.10,Random,648.04,0.34,1017.63
21,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.96,1059.03,Random,648.04,0.34,1020.78
21,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.96,1106.12,Random,622.99,0.36,1037.35
21,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.96,1102.38,Random,622.99,0.36,1035.95
21,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.96,1093.95,Random,622.99,0.36,1032.79
21,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.96,1147.53,Random,461.87,0.50,1052.86
21,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.96,1149.87,Random,461.87,0.50,1054.07
21,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.96,1141.97,Random,437.66,0.52,1050.00
21,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.96,1166.29,Random,437.66,0.52,1063.04
21,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.96,1169.45,Random,437.66,0.52,1064.74
21,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1070.64
21,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1068.97
21,1000.00,50,200,2017-04-13,1239.175737,1239.175737,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1061.27
21,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1062.26
21,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1061.71
21,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1062.54
21,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1066.38
21,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1069.19
21,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,1180.47,0.00,1180.47,Random,822.31,0.20,1071.08
21,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1076.85
21,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1077.07
21,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1075.44
21,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1075.94
21,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1075.95
21,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1077.89
21,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1080.61
21,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1086.28
21,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,1180.47,0.00,1180.47,Random,916.46,0.13,1085.11
22,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
22,1000.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
22,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
22,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
22,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.87,1000.00,Random,642.10,0.31,1000.00
22,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.87,996.61,Random,642.10,0.31,998.79
22,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.87,988.99,Random,396.31,0.53,996.06
22,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.87,1037.44,Random,396.31,0.53,1025.44
22,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.87,1039.55,Random,396.31,0.53,1026.72
22,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.87,1032.41,Random,269.23,0.64,1022.39
22,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.87,1054.39,Random,269.23,0.64,1038.43
22,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.87,1057.26,Random,269.23,0.64,1040.52
22,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.87,1067.21,Random,4.60,0.85,1047.78
22,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.87,1060.01,Random,1.42,0.85,1040.74
22,1000.00,50,200,2017-04-13,1239.175737,1239.175737,Greedy,0.00,0.87,1026.93,Random,1.42,0.85,1008.30
22,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.87,1031.20,Random,1.42,0.85,1012.49
22,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.87,1028.81,Random,1.42,0.85,1010.15
22,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.87,1032.38,Random,1.42,0.85,1013.64
22,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.87,1048.88,Random,1.42,0.85,1029.83
22,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.87,1060.96,Random,1.42,0.85,1041.67
22,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.87,1069.11,Random,1.42,0.85,1049.66
22,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.87,1093.91,Random,1.42,0.85,1073.97
22,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.87,1095.42,Random,1.42,0.85,1075.45
22,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.87,1084.30,Random,1.42,0.85,1064.55
22,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.87,1087.65,Random,1.42,0.85,1067.84
22,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.87,1087.74,Random,1.42,0.85,1067.93
22,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.87,1101.00,Random,0.30,0.86,1080.93
22,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.87,1119.56,Random,0.30,0.86,1099.15
22,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.87,1158.20,Random,0.30,0.86,1137.07
22,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.87,1150.24,Random,0.30,0.86,1129.26
23,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
23,1000.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.93,1000.00,Random,961.26,0.04,1000.00
23,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.93,1009.04,Random,961.26,0.04,1000.35
23,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.93,1017.62,Random,161.24,0.76,1000.68
23,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.93,1062.87,Random,2.38,0.90,1038.01
23,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.93,1059.27,Random,2.38,0.90,1034.50
23,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.93,1051.17,Random,1.43,0.90,1026.61
23,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.93,1102.66,Random,0.82,0.90,1076.83
23,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,1104.91,0.00,1104.91,Random,949.33,0.11,1079.01
23,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,1104.91,0.00,1104.91,Random,1040.43,0.03,1078.12
23,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,1104.91,0.00,1104.91,Random,1040.43,0.03,1078.93
23,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,1104.91,0.00,1104.91,Random,1040.43,0.03,1079.03
23,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,1104.91,0.00,1104.91,Random,1040.43,0.03,1079.39
23,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,1104.91,0.00,1104.91,Random,1069.18,0.01,1079.13
23,1000.00,50,200,2017-04-13,1239.175737,1239.175737,Greedy,1104.91,0.00,1104.91,Random,1070.60,0.01,1078.82
23,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,1104.91,0.00,1104.91,Random,1070.60,0.01,1078.86
23,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.94,1104.91,Random,25.13,0.89,1078.84
23,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.94,1108.73,Random,25.13,0.89,1082.48
23,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.94,1126.46,Random,20.92,0.90,1099.39
23,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.94,1139.43,Random,2.80,0.91,1111.81
23,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.94,1148.18,Random,2.80,0.91,1120.32
23,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.94,1174.81,Random,2.80,0.91,1146.25
23,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.94,1176.43,Random,1.05,0.91,1147.83
23,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.94,1164.49,Random,1.05,0.91,1136.19
23,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.94,1168.09,Random,1.05,0.91,1139.69
23,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.94,1168.19,Random,1.05,0.91,1139.79
23,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,1182.43,0.00,1182.43,Random,303.75,0.67,1153.67
23,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,1182.43,0.00,1182.43,Random,303.75,0.67,1168.00
23,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,1182.43,0.00,1182.43,Random,303.75,0.67,1197.83
23,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,1182.43,0.00,1182.43,Random,303.75,0.67,1191.68
24,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
24,1000.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
24,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.92,1000.00,Random,583.22,0.38,1000.00
24,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.92,1008.50,Random,583.22,0.38,1003.54
24,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.92,1053.35,Random,583.22,0.38,1022.23
24,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,1049.78,0.00,1049.78,Random,870.55,0.13,1020.75
24,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,1049.78,0.00,1049.78,Random,870.55,0.13,1019.60
24,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,1049.78,0.00,1049.78,Random,912.18,0.10,1026.90
24,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,1049.78,0.00,1049.78,Random,929.55,0.08,1027.13
24,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,1049.78,0.00,1049.78,Random,929.55,0.08,1026.46
24,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,1049.78,0.00,1049.78,Random,929.55,0.08,1028.53
24,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,1049.78,0.00,1049.78,Random,929.55,0.08,1028.79
24,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,1049.78,0.00,1049.78,Random,966.28,0.05,1029.73
24,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.86,1049.78,Random,560.39,0.39,1029.30
24,1000.00,50,200,2017-04-13,1239.175738,1239.175738,Greedy,0.00,0.86,1017.01,Random,560.39,0.39,1014.66
24,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.86,1021.25,Random,560.39,0.39,1016.56
24,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.86,1018.88,Random,364.29,0.55,1015.50
24,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.86,1022.41,Random,364.29,0.55,1017.75
24,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,1038.76,0.00,1038.76,Random,664.59,0.30,1028.20
24,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.85,1038.76,Random,215.84,0.67,1032.39
24,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.85,1046.73,Random,215.84,0.67,1038.66
24,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.85,1071.01,Random,89.20,0.77,1057.75
24,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1059.08
24,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1058.88
24,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1058.94
24,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1058.94
24,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1059.18
24,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1059.52
24,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1060.23
24,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,1072.49,0.00,1072.49,Random,1039.08,0.02,1060.08
25,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,0.00,0.96,1000.00,Random,481.78,0.50,1000.00
25,1000.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,1040.69,0.00,1040.69,Random,919.26,0.09,1021.09
25,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,1040.69,0.00,1040.69,Random,919.26,0.09,1022.01
25,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,1040.69,0.00,1040.69,Random,1017.62,0.00,1022.88
25,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,1040.69,0.00,1040.69,Random,1019.34,0.00,1023.12
25,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,1040.69,0.00,1040.69,Random,1019.34,0.00,1023.10
25,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,1040.69,0.00,1040.69,Random,1021.86,0.00,1023.08
25,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,1040.69,0.00,1040.69,Random,1023.04,0.00,1023.14
25,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.87,1040.69,Random,964.96,0.05,1023.14
25,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.87,1033.55,Random,964.96,0.05,1022.74
25,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.87,1055.55,Random,964.96,0.05,1023.97
25,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.87,1058.42,Random,964.96,0.05,1024.13
25,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,0.00,0.87,1068.39,Random,964.96,0.05,1024.68
25,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.87,1061.18,Random,964.96,0.05,1024.28
25,1000.00,50,200,2017-04-13,1239.175737,1239.175737,Greedy,0.00,0.87,1028.06,Random,750.06,0.23,1022.43
25,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.87,1032.34,Random,750.06,0.23,1023.56
25,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.87,1029.95,Random,750.06,0.23,1022.93
25,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.87,1033.51,Random,750.06,0.23,1023.87
25,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.87,1050.04,Random,750.06,0.23,1028.25
25,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.87,1062.13,Random,750.06,0.23,1031.46
25,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.87,1070.28,Random,750.06,0.23,1033.62
25,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.87,1095.11,Random,750.06,0.23,1040.19
25,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.87,1096.62,Random,750.06,0.23,1040.59
25,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.87,1085.49,Random,750.06,0.23,1037.65
25,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.87,1088.84,Random,750.06,0.23,1038.53
25,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.87,1088.94,Random,750.06,0.23,1038.56
25,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,0.00,0.87,1102.22,Random,566.32,0.38,1042.08
25,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,0.00,0.87,1120.80,Random,566.32,0.38,1050.10
25,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,0.00,0.87,1159.48,Random,566.32,0.38,1066.79
25,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,0.00,0.87,1151.51,Random,566.32,0.38,1063.35
26,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
26,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.88,1000.00,Random,503.10,0.44,1000.00
26,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.88,1048.99,Random,503.10,0.44,1024.34
26,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.88,1051.12,Random,503.10,0.44,1025.40
26,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.88,1043.90,Random,24.56,0.84,1021.81
26,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.88,1066.13,Random,17.34,0.85,1043.05
26,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,1069.02,0.00,1069.02,Random,924.21,0.10,1045.83
26,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,1069.02,0.00,1069.02,Random,924.21,0.10,1046.98
26,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.88,1069.02,Random,901.87,0.12,1046.15
26,1000.00,50,200,2017-04-13,1239.175738,1239.175737,Greedy,1035.65,0.00,1035.65,Random,961.62,0.07,1041.65
26,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,1035.65,0.00,1035.65,Random,1021.58,0.02,1041.98
26,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.88,1035.65,Random,352.08,0.58,1041.93
26,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.88,1039.24,Random,352.08,0.58,1044.32
26,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.88,1055.86,Random,8.60,0.87,1055.39
26,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.88,1068.02,Random,8.60,0.87,1067.45
26,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1075.57
26,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1088.96
26,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1089.77
26,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1083.77
26,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1085.58
26,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1085.63
26,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1092.79
26,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1102.81
26,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1123.66
26,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,1076.21,0.00,1076.21,Random,498.51,0.47,1119.37
27,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
27,1000.00,50,200,2017-03-31,1205.321648,1205.321648,Greedy,0.00,0.93,1000.00,Random,369.18,0.58,1000.00
27,1000.00,50,200,2017-04-01,1209.806421,1209.806421,Greedy,0.00,0.93,1009.04,Random,369.18,0.58,1005.70
27,1000.00,50,200,2017-04-02,1214.261807,1214.261807,Greedy,0.00,0.93,1017.62,Random,369.18,0.58,1011.12
27,1000.00,50,200,2017-04-03,1218.703569,1218.703569,Greedy,0.00,0.93,1062.87,Random,154.65,0.77,1039.66
27,1000.00,50,200,2017-04-04,1221.546472,1221.546472,Greedy,0.00,0.93,1059.27,Random,154.65,0.77,1036.66
27,1000.00,50,200,2017-04-05,1224.788158,1224.788158,Greedy,0.00,0.93,1051.17,Random,31.28,0.88,1029.92
27,1000.00,50,200,2017-04-06,1228.692078,1228.692078,Greedy,0.00,0.93,1102.66,Random,31.28,0.88,1078.84
27,1000.00,50,200,2017-04-07,1230.423673,1230.423673,Greedy,0.00,0.93,1104.91,Random,31.28,0.88,1080.97
27,1000.00,50,200,2017-04-08,1232.204848,1232.204848,Greedy,0.00,0.93,1097.32,Random,31.28,0.88,1073.76
27,1000.00,50,200,2017-04-09,1234.573890,1234.573890,Greedy,0.00,0.93,1120.68,Random,31.28,0.88,1095.96
27,1000.00,50,200,2017-04-10,1235.864358,1235.864358,Greedy,0.00,0.93,1123.72,Random,31.28,0.88,1098.85
27,1000.00,50,200,2017-04-11,1237.115767,1237.115767,Greedy,1134.31,0.00,1134.31,Random,424.77,0.56,1108.90
27,1000.00,50,200,2017-04-12,1237.842165,1237.842165,Greedy,0.00,0.93,1134.31,Random,58.52,0.86,1104.29
27,1000.00,50,200,2017-04-13,1239.175737,1239.175738,Greedy,0.00,0.93,1098.90,Random,32.04,0.88,1071.64
27,1000.00,50,200,2017-04-14,1243.218587,1243.218587,Greedy,0.00,0.93,1103.48,Random,9.22,0.90,1075.97
27,1000.00,50,200,2017-04-15,1247.488486,1247.488486,Greedy,0.00,0.93,1100.92,Random,9.22,0.90,1073.50
27,1000.00,50,200,2017-04-16,1252.626138,1252.626138,Greedy,0.00,0.93,1104.73,Random,9.22,0.90,1077.19
27,1000.00,50,200,2017-04-17,1258.279400,1258.279400,Greedy,0.00,0.93,1122.40,Random,9.22,0.90,1094.26
27,1000.00,50,200,2017-04-18,1263.238345,1263.238345,Greedy,0.00,0.93,1135.33,Random,9.22,0.90,1106.76
27,1000.00,50,200,2017-04-19,1267.802580,1267.802580,Greedy,0.00,0.93,1144.04,Random,9.22,0.90,1115.18
27,1000.00,50,200,2017-04-20,1272.342978,1272.342978,Greedy,0.00,0.93,1170.58,Random,9.22,0.90,1140.84
27,1000.00,50,200,2017-04-21,1274.460475,1274.460475,Greedy,0.00,0.93,1172.19,Random,2.60,0.91,1142.40
27,1000.00,50,200,2017-04-22,1276.935543,1276.935543,Greedy,0.00,0.93,1160.30,Random,2.60,0.91,1130.83
27,1000.00,50,200,2017-04-23,1282.362300,1282.362300,Greedy,0.00,0.93,1163.88,Random,2.60,0.91,1134.32
27,1000.00,50,200,2017-04-24,1289.191260,1289.191260,Greedy,0.00,0.93,1163.98,Random,2.60,0.91,1134.41
27,1000.00,50,200,2017-04-25,1299.407825,1299.407825,Greedy,1178.17,0.00,1178.17,Random,786.91,0.29,1148.21
27,1000.00,50,200,2017-04-26,1311.362100,1311.362100,Greedy,1178.17,0.00,1178.17,Random,786.91,0.29,1154.30
27,1000.00,50,200,2017-04-27,1324.620650,1324.620650,Greedy,1178.17,0.00,1178.17,Random,786.91,0.29,1166.98
27,1000.00,50,200,2017-04-28,1320.051300,1320.051300,Greedy,1178.17,0.00,1178.17,Random,786.91,0.29,1164.37
28,1000.00,50,200,2017-03-30,1199.728493,1199.728493,Greedy,1000.00,0.00,1000.00,Random,1000.00,0.00,1000.00
